note_title,published_date,authors,avg_rating,thumbnail_url
"위드피아노 : 어른을 위한 피아노 학원, 멤버십 비즈니스를 발견하다","April 6, 2023",김성식,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230329/1680099760dce8dc8db83140f927c63431d9245488.png
"사업가 김소영 : 책발전소와 브론테, 자신을 넘어선 브랜드를 만들다","April 5, 2023",김락근,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230329/168009972557492cd29c654c692dee87fa8f497702.png
"마우리치오 카텔란 : 리움에 10만 명 모은 악동, 예술에 대해 말하다","April 4, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230330/168015120579a05bf5117089f599915c5e6406da25.png
"야놀자 : 키치한 마케팅으로 숙박을 뒤바꾼 유니콘, 재무제표로 읽다","April 3, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230329/1680099682db7bdb09710549d59c29fbeb27ac0727.png
"세컨드 브레인 : 10만 독자가 택한 메모법, 기록을 쌓아 두 번째 뇌를 만들어라","April 1, 2023",티아고 포르테,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230327/16799077085b50e84714ae23f389616d27bf0d1a95.png
"초크보이 : 무인양품·디즈니가 선택한 초크 아티스트, 창의성을 말하다","March 31, 2023",요시다 코헤이,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230328/1679982866f587e36952a3ad7c3c74b7a7c3ed2663.png
핸드호스피탈리티: 소줏집과 돼지곰탕집으로 뉴요커를 줄 세운 기획의 비결,"March 30, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230323/167954581813c006ff705c80615b926a7650e81c0f.png
"알렉상드르 아르노 : LVMH의 차남, 티파니앤코와 리모와를 혁신하다","March 29, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230324/1679641096e4b9e423ae4aecf38db18cebcd40e54b.png
"콘디토리오븐 : 월간 신상 구움과자로, 뾰족한 디저트의 시대를 내다보다","March 28, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230324/16796217463995bee117e31f38bd06c5438d8aa66f.png
"시리얼 : 어른이를 잡은 40조 시장, 3대 트렌드로 읽다","March 27, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230324/1679631947427cfd28dcff56c3271b8153821fc74f.png
처칠의 검은 개 카프카의 쥐 : 그들도 약점투성이 인간이었다,"March 25, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230321/1679361003aaf0cea34d80bc20cead5ba5d5a9a33f.png
"내셔널데이캘린더 : 가짜 기념일을 모아, 25만 명이 따르는 달력이 되다","March 24, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230316/167894740732f5580470c1a1b7075323ec72aa02de.png
"프레타망제 : 써브웨이보다 빠른 런던의 샌드위치, 커피로 팬데믹을 뚫다","March 23, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230320/1679276734ae4d2c1769afd9fbd8611610259256a8.png
"섬세이 : 바디드라이어 브랜드, 도심 속 정원으로 와우 포인트를 만들다","March 22, 2023",이창혁,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230316/1678943021e5246695b119ef137240f06c65c1dafc.png
아크테릭스 : 35년차 등산복 브랜드가 힙스터들의 교복이 된 이유,"March 21, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230316/16789649777cdb6d1ad1690e02530b9c493c05b1a1.png
"JYP : 엔터 경영권 분쟁 속 조용한 강자, 경쟁력을 분석하다","March 20, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230315/16788442323ed9fe63620fdeaf5d7f1f234fbd316d.png
예민함이 너의 무기다 : 타고난 예민함을 탁월함으로 바꾸는 법,"March 18, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230317/16790290616493b6580d953f249240bff438a65cc6.png
"아워플래닛 : 인왕산 자락의 미식 클래스, 지속가능한 식탁을 말하다","March 17, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230313/167870402685ee4ec0a924cfdf180b6c2a651ac9b6.png
"조향사 조 말론 : 부엌에서 만든 ‘상류층의 향’으로, 향수의 문법을 바꾸다","March 16, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230313/16787034562b006a7d8973053f8189390784896915.png
"그릭데이 : 3평 가게에서 출발한 그릭요거트, 시장 1위 브랜드가 되다","March 15, 2023",오종민,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230307/16781507561584a045fd031c367b3ac8383b4f20e8.jpg
우크라이나 크리에이티브 캠페인 : 창의성은 어떻게 전쟁에 맞서나,"March 14, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230307/167815077892e95fc125ca84fe7945708f2914fce9.jpg
"런던베이글뮤지엄 : 기억을 집요하게 되살려, 런던 골목의 감성을 재현하다","March 13, 2023",료,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230308/1678250122e672dae1b31b0157c4f0ea9d60112f24.jpg
낯선 사람에게 말을 걸면 : 당신의 친구도 한때는 낯선 사람이었다,"March 11, 2023",전병근,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230309/167835368452ff45281ccc7deed490c80eb1f501bb.jpg
"그라더스 : 의료용 신발에 감도를 더해, 걸음에 집중한 브랜드를 만들다","March 10, 2023",박유진,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230307/16781538238c2bfbeefb56ae8f92331b29798dda84.jpg
"힘스앤허스 : 말 못 할 고민을 파고들어, 1조짜리 웰니스 브랜드가 되다","March 9, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230302/1677745451004ce062211ecbad232e9086a73dbd44.jpg
"콜린스 : 이야기에서 출발한 인센스, 지극히 사적인 순간을 공략하다","March 8, 2023","이광배, 박성민",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230307/1678145647aebf77dca712b91ae294db07454ffe8d.jpg
와플하우스 : 24시 미국 기사식당이 ‘국민 팬덤’을 만든 전략,"March 7, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230228/167755063584103d158f638ed3343b5d78fdc9e0ac.jpg
본디 : 인스타그램을 뛰어넘는 넥스트 SNS는 왜 못 나올까,"March 6, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230224/1677219260a49f6c58bb21564906fd28858191e55c.jpg
데이터는 어떻게 인생의 무기가 되는가 : 당신은 더 나은 결정을 할 수 있다,"March 4, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230227/1677461525fec20a840bda7387d4be806b14c89c59.jpg
"이정모 : 털보 과학 소통가, 과학관을 '체험의 성지'로 만들다","March 3, 2023",이정모,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230228/167754625645a37dea570633e58cc964fe063fad96.jpg
"리바이스 : 25년 만에 최고 실적, 청바지 브랜드는 어떻게 부활했나","March 2, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230221/1676970066db49ad749af056d77a2e6b641e5adafa.jpg
"조향사 오하니 : 이순신‧세종대왕, 역사 속 인물을 향수로 기억하다","March 1, 2023",오하니,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230224/16772205912ba5f4bd18374c11f18487314ca9ee7e.jpg
"F45 : 런닝머신도, 거울도 없이 38만명을 모은 피트니스 커뮤니티","February 28, 2023",루크 암스트롱,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230223/167713653646839b111dc3ee78cd1f9a5d37e01104.jpg
"배스킨라빈스 : 프리미엄 아이스크림 1위의 명암, 재무제표로 읽다","February 27, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230222/167703188386173a1779fdba6aaed627978fb552e2.png
"4000주 : 시간을 지배하려면, 시간과의 싸움을 끝내라","February 25, 2023",전병근,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230221/1676972778f09d9f5ae2397f9c5280f51a8bd6e97c.png
"김세홍 : 작고 디테일한 드라마로, 뉴요커의 한식 감도를 높이다","February 24, 2023",폴린 브라운,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230223/167711467329f80e7b6266c38fd2326345430ebb70.png
크리스 베반스 : 편안함으로 슈퍼스타들의 패션을 완성하다,"February 23, 2023",폴린 브라운,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230209/16759520025978c377d8f53e1875b2b9c05b3e8893.png
"신유미 : 뉴욕 대표 백화점 버그도프 굿맨, 차별화는 독점에 있다","February 22, 2023",폴린 브라운,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230209/1675951991d033849507f519cd579a8121b0d95299.png
로사노 페레티 : ‘세계에서 가장 비싼 헤어컷’은 무엇이 다른가,"February 21, 2023",폴린 브라운,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230209/1675951973e23b5732ef48130ea6ffcbe2153ee162.png
"바네사 케이 : LVMH 출신 와인 마케터, ‘찬란한 기억’을 와인에 녹이다","February 20, 2023",폴린 브라운,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230209/16759519564782774ce562c8b2acfded89d1451177.png
언러닝 : 낡은 지식을 버려야 새로운 학습이 시작된다,"February 18, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230214/1676349812bfa1c5b386925a0e9fbe9f96f5576ca4.jpg
스토리만이 살길 : 콘텐츠 전쟁에서 승리하는 스토리의 법칙,"February 17, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230213/16762676959cbcd2237a4e2e5cfb9061684533df0b.jpg
"지샥 : 10년간의 외면을 버티고, 강한 시계의 대명사가 되다","February 16, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230213/16762529613fa65d0f53336838846b4baca0037b06.png
"허재영 : 장 줄리앙부터 피치스까지, 협업으로 창의성을 끌어내다","February 15, 2023",허재영,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230214/1676339409f70f5081cd7a60590b26fa3bd43ead9d.png
"미드데이스퀘어 : 비건 초콜릿 브랜드, 광기 어린 콘텐츠로 주목받다","February 14, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230208/16758646618710bdca28412155447b9fc882e76b6b.png
"슬리포노믹스 : 좋은 잠을 약속하는 700조 마켓, 3대 트렌드로 읽다","February 13, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230209/1675873316d1423fda6a8ecb5cc947df5504d5b40e.png
일만 하지 않습니다 : 1만 시간의 법칙이 놓친 ‘잘 쉬는 법’,"February 11, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230207/1675732613ab423d2efc40a4bb772ad824c9ba8041.jpg
"양재중 : 인생도 어란도, 소금에 절고 바람을 버티며 녹진해지다","February 10, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230207/16757580238a90ce969aa4143fc2d704257834cef5.jpg
"트레이더 조 : 할인도, 배달도 없는 마트에 MZ가 몰리는 이유","February 9, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230208/16758316778bb2e37ffb5779e5b3ef49d166210fdd.jpg
"꾸까 : 꽃이 브랜드가 될 수 있을까, 9년차 구독 서비스의 실험","February 8, 2023",이준재,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230130/1675056279e0c17142db0343f3185e63c94d07c221.jpg
"위스키 : 중년의 술에서 MZ의 수집품으로, 3대 트렌드를 읽다","February 7, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230131/167515806568c5d2a275c40e180229a2a9b6cc993a.jpg
"더퍼스트펭귄 : 카페 진정성과 txt, 100여개 카페를 탄생시킨 감각은","February 6, 2023",심영규,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230201/16752287760cee94e04a0a053b3ae4f26a7caa2928.jpg
"다시, 어떻게 읽을 것인가 : 문해력 위기 시대의 읽기 전략","February 4, 2023",전병근,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230131/16751270846b0f9952dd1769a627dad478a0fa2532.png
바른생각 : 섹스 이야기는 왜 ‘바르지’ 않나요?,"February 3, 2023","안성식, 임희주",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230130/16750558838163a887525231cd62af11ad9d6bd437.jpg
래리 가고시안 : 연매출 1조 화랑 제국은 어떻게 만들어지는가,"February 2, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230125/1674627776241623d299efb1fa39e5605f3a043a60.jpg
"신형철 : 좋은 평론은 정확하게 칭찬하는 것, 쓰는 마음을 말하다","February 1, 2023",정시우,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230130/1675055366e1da9360bc128286d08b45a1633fea35.png
"반스앤노블 : 무너져가던 미국 최대 서점, 로컬 전략으로 부활하다","January 31, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230125/1674629117236947fe3d20af1d766911abc5f7e436.jpg
프리츠한센 코리아 : 북유럽 가구로 ‘감성 인테리어’ 시장을 열다,"January 30, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230125/1674628759add59e3c214026e8770b7c6f04ebde58.jpg
"마이클 바스카 : 『휴먼 프런티어』, 더 이상 빅 아이디어는 없다","January 28, 2023",마이클 바스카,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230124/1674538734e1bd7ded565304196dd7afdec924c2d8.jpg
아스티에 드 빌라트 : 26년 된 세라믹 브랜드가 세월을 연출하는 법,"January 27, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230117/16739182994adaee4d1a5a0e98042fb88ad9527f90.jpg
AI마케팅 리포트 : 하인즈는 왜 인공지능에 케첩을 그리게 했을까,"January 26, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230125/16746413710d4b0a94217d01acb45dce10d828dcc2.png
"롬앤 : 연매출 800억 틴트 맛집의 카테고리 킬러 전략, 재무제표로 읽다","January 25, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230119/16741001504e0665f22fdad439ee1d5a19bedbd205.png
김밥레코즈 : 홍대 앞 레코드숍에서 시대를 거스르는 매력을 읽다,"January 24, 2023",김영혁,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230111/1673398306fb1ad89c89fdc69e5340148361c5dd0b.jpg
"유동룡 : 이타미 준으로 불린 건축가, 그가 남긴 ‘시간의 의미’","January 23, 2023",유이화,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230117/167391827380353c42a7449ebac836e84580361c67.jpg
"민담형 인간 : 영웅의 시대는 갔다, 민담 속 주인공처럼 살아라","January 21, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230117/167395039423298a4fccb80343f32343e13dfa7612.jpg
"금옥당 : 네 차례의 창업 성공, 양갱집 대표가 전하는 반전의 기획법","January 20, 2023",김현우,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230118/16740196673d406508d1c01db7e199ff345ad4b496.png
"다니엘 핑크 : 세계적인 미래학자, 후회 잘하는 법을 말하다","January 19, 2023",다니엘 핑크,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230109/1673229390b17c861b1913de4b3b4c62be9fbd8692.jpg
"제로 음료 : 달콤해진 노슈거 시장, 음료 업계 전쟁이 시작됐다","January 18, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230112/1673513060edc9cf1fd1ca8fe4834f8e1ae5264650.jpg
"버켄스탁 : 250년 된 샌들 브랜드, 못생김을 브랜딩하다","January 17, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230109/1673229355c2e3f40866b53e4bea4bbb21920e911f.jpg
"아난티 : 연 1조 매출 노리는 리조트의 감각, 숫자로 읽다","January 16, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230103/167273080815ab21131c6915dd96560710e1297b4f.jpg
나는 왜 똑같은 생각만 할까 : 문제에 빠져 인생을 낭비 말라,"January 14, 2023",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230110/16733323322ce5f35e8c964c741052e09ad2cca7bf.jpg
"리제 이은지 : 메밀과 현미로, 뉴욕 디저트계의 슈퍼 루키가 되다","January 13, 2023",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230102/16726430624f795a626c839afbc96c293dfd4a7e79.jpg
"미피 : 4000억 가치의 하얀 토끼, 68년 간 사랑받은 비결","January 12, 2023",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/16722814610bcc38b20ae025e063cf8417f6724fc6.jpg
"이솝 : 호주 스킨케어 브랜드, 한국 핸드크림 시장을 장악하다","January 11, 2023",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/1672281383c50a02a48f554c2d5c852ea93755358b.jpg
"야마구치 슈 : 일본 경영전략의 대가, 놀이가 일이 되는 시대를 말하다","January 10, 2023",야마구치 슈,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230130/16750470381e610cdb474c68377736354710a1e2e1.png
"웬디스 : 빨강 머리 웬디, 버거킹을 누르고 미국 2위 체인이 되다","January 9, 2023",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230105/167289995476feae0d190ddcd9a0af2296c1d71a94.png
"브레이브 : 새로운 출발, 두려움을 걷어낸 용기에서 시작된다","January 7, 2023",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230102/16726372467923c6c3c99c5090cbbd7afa4e97f17e.png
나무의사 김천기 : 알맞은 땅에 심은 나무는 500년을 산다,"January 6, 2023",김천기,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/167228300075cdf89a81873da4cf3af7014a093958.png
"마스나가 : 형제가 마을을 살리려고 만든, 118년 안경 브랜드","January 5, 2023",김민주,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/167228401108accff85402a0e89bdb32afebc2c1ee.png
"아원고택 : 270년 된 한옥을 자연으로 옮겨, 없던 정원을 만들다","January 4, 2023",전해갑,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/1672283013099439308b1833dc7927decb1f5e6b8d.png
"더하우스콘서트 : 20년간 940회, ‘마룻바닥 클래식’을 전하다","January 3, 2023",윤성원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20230103/1672713725c845978ba214dc2a3156b0e4e73b87b7.png
"서신정 : 저민 대나무를 엮듯, 시간을 쌓아 채상의 맥을 잇다","January 2, 2023",서신정,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221229/1672283066e2a351a51838248afc36ce5e5761b356.png
모든 것은 빛난다 : 삶이 성스러워지는 순간은 분명 존재한다,"December 31, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221227/1672133075eb6c9b51a28a1e8875a1f4f05c1844dd.png
철수씨와 최고의 보트 : 갠지스강의 화장터가 우리에게 가르치는 것,"December 30, 2022",바블루 샤니,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221226/1672040354bf28126b7a20434c9a14c4f8a968973e.jpg
"팬톤 : 티파니 블루와 스타벅스 그린, 컬러 비즈니스를 개척하다","December 29, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221221/1671621639f936736686b634aee23226dccda0b3f9.png
"수학자 김민형 : 체계 없는 공부, 마침내 명료한 수식이 되다","December 28, 2022",김민형,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221222/16716839116e1aa9176f3f9d9a9d4bbc386300e9b1.jpg
"알레시 : 디자이너 없는 디자인 회사, 100년 브랜드가 되다","December 27, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221221/167159284637b31d5542acddbd08b4c21f7451a427.jpg
"석정혜 : 쿠론부터 분크까지, 대중이 원하는 브랜드를 만드는 감각","December 26, 2022",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221219/167143991661a35713c0fa5193d7a90d3590707e26.png
고맙습니다 : 이 아름다운 행성에서 생각하는 동물로 산다는 것,"December 24, 2022",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221218/1671357125c0bc94527707e295fb14f12329f6c68c.png
"기시히 : 낡은 청바지를 가방으로, 대구의 프라이탁을 꿈꾸다","December 23, 2022",김승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221215/1671086062f9a3555907ea41fb1c9b2c3e34c30991.png
"어반비즈 : 도심의 옥상에서 벌을 키우며, 달콤한 생태계를 만들다","December 22, 2022",박진,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221215/16710870498a323fc9212ebf35013663a15e2adf88.png
"아키리프 : 포켓몬을 사랑한 과학자, 죽어가는 산호초를 살리다","December 21, 2022",브리코 유,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221215/167110168104e4285de2c0ca53af1f01a6c194030d.png
"베어베터 : 곰 청년이 만든 쿠키와 명함, 그 너머의 희망을 찾아서","December 20, 2022",김정호,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221215/167108600410a00a537985009c55705809e9456660.png
"아로마티카 : 18년을 버틴 친환경 미션, 비즈니스가 되다","December 19, 2022",윤경혜,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221215/1671087025112dcf38b30703e9ebb8f9f519e6fe7d.png
너 자신의 이유로 살라 : 남의 욕망을 따라 욕망하지 말라,"December 17, 2022",김지원,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221209/167056725346a19c44d825cd6b0ad92694b5a88d04.png
"클리프 쿠앙 : 구글 수석 디자이너, ‘선택받는 디자인’을 말하다","December 16, 2022",클리프 쿠앙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221208/1670484806bf93740913e3dc84aff98e5232f2c98c.png
헤드스페이스 : 명상을 디지털 콘텐츠로 만들어 4조짜리 브랜드가 되다,"December 15, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221207/1670391789640933bbf42eb4225e04fea9e24b4ced.png
텍스트북 : 겸손과 자부심을 블렌딩해 뽐내지 않는 와인을 만들다,"December 14, 2022",조나단 페이,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221206/16703262187df72dbbaac16fa3213b6048b424c440.png
빕 : 휴지통 브랜드가 ‘더 적지만 더 나은 삶’을 파는 법,"December 13, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221206/1670325183e35067dcc773ba9fe111ab6c7d48c9e0.png
"피크닉 : 감정을 차곡차곡 쌓아, 마음을 움직이는 게 전시다","December 12, 2022",김민주,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221206/16703261683eebfbb67ff03463d213a5b10645cb32.png
비터스위트 : 인간의 달콤씁쓸한 본성이 창의성의 원천이다,"December 10, 2022",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221206/16703076251ab0618932d32c90dc62ec5e0f7862d7.png
"윤 YUN : 더하지도 덜하지도 않는 균형, 베를린을 사로잡다","December 9, 2022","윤철주, 윤지윤",4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/16697102344ce007a11dbf0c0599a5d817a729cd05.png
"어그 : 어글리 부츠, 편안함으로 연매출 2조 브랜드가 되다","December 8, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/1669710171de1575f7147c62d3578597ce83a181a4.png
"한국파이롯트 : 과거의 향수를 역사로 만들고, 소비자에게 다시 다가가다","December 7, 2022",김진표,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/1669710108ce3a00fe4ec65787dd784adc98213f0b.png
"브롬톤 : 미니벨로를 감성재로 포지셔닝해, 자전거계의 애플이 되다","December 6, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/16697100735db41ff21db661ddb00749a3afad2c85.png
"주막반점 김지호 : 적당한 감각에 상상력을 더할 때, 크리에이티브는 나온다","December 5, 2022",차승희,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/166970933362eea9db187f4181a299fa9849417acb.png
제니 오델 : ‘아무것도 하지 않음’으로 나를 지키는 법,"December 3, 2022",제니 오델,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/16696927030db2d6d5a9c9bd2d53721f3986f83ab8.png
"스튜디오 라이터스 : 아토믹스와 리움 스토어, 브랜드의 이야기가 공간이 되다","December 2, 2022",차승희,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221201/166989041083a0cf50741ec516712519a4eca1d38d.png
"아르센 벵거 : 49경기 무패의 전설, 아름다운 축구를 완성한 비결","December 1, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221125/1669351686f6f68c201545f40ed1abf5af56192622.png
"박웅현 : 문제 해결이라는 본질에 집중하면, 내 일이 확장된다","November 30, 2022",박웅현,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/16697141809e471b99ea8c7b81cf9762e803079ca6.png
"톰포드 : 구찌를 부활시킨 디자이너, 28억달러 짜리 섹시한 브랜드가 되다","November 29, 2022",롱블랙,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221123/16691732666ce7acf5c5d628195eeab0debefa9045.png
"김명중 : 폴 매카트니부터 을지로 골목까지, 관찰자의 눈을 갈고 닦다","November 28, 2022",김명중,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221123/1669193164a48f7b79b5bfda1e3c4fe20b72d8b884.png
움직임의 뇌과학 : 내 몸의 주인이 됐을 때 정신의 주인이 된다,"November 26, 2022",롱블랙,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221129/1669696674a46594bdfe171fbd7f94234210dd37dd.png
"강윤정 : 편집자가 선택한 최선들이 모여, 한 권의 책이 된다","November 25, 2022",강윤정,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221121/1668996442c9882b08ecb878af22fdde79e560e02e.png
"박준 : 어떤 말들은 죽지 않고, 사람 마음 속에 오래 살아남는다","November 24, 2022",정시우,5,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221121/16689964632ab273d296b5fbfa41bff3aeb3f15e7a.png
"이슬아 : 일상을 감각으로 풀어내, 문학계에 새로운 문법을 만들다","November 23, 2022",장은수,4,https://longblack-contens.s3.ap-northeast-2.amazonaws.com/image/20221121/1668996538a36d168c469b990cc87df56ea9d3d654.png
